title,year,conference
 Agent57: Outperforming the atari human benchmark,2020, CoRR
 Openai gym,2016, CoRR
 Distilling deep reinforce-ment learning policies in soft decision trees,2019, In Proceedings of the IJCAI 2019 Workshop onExplainable Artificial Intelligence
 Feudal reinforcement learning,1992, In Stephen Jose Hanson
 Explainable planning,2017, CoRR
 Visualizing and understandingatari agents,2018, In Jennifer G
 Trans-parency and explanation in deep reinforcement learning neural networks,2018, In Jason Furman
 Toward interpretable deep reinforce-ment learning with linear model u-trees,2019, In Michele Berlingerio
 Model-based reinforcement learn-ing: A survey,2020, CoRR
 Data-efficient hierarchical reinforce-ment learning,2018, In Advances in Neural Information Processing Systems 31: Annual Conference onNeural Information Processing Systems 2018
 Explainable reinforcement learning: A survey,2020, CoRR
 Efficient reductions for imitation learning,2010, In Yee Whye Teh andD
 Meta reinforcement learningwith autonomous inference of subtask dependencies,2020, In 8th International Conference on LearningRepresentations
 Feudal networks for hierarchical reinforcement learning,2017, CoRR
