title,year,conference
 A note on replacing uniform subsampling by randomprojections in mcmc for linear regression of tall datasets,2015, In 2015
 Hierarchical matching pursuit for image classification:Architecture and fast algorithms,2011, In Advances in Neural Information Processing Systems 24: 25thAnnual Conference on Neural Information Processing Systems 2011
 Bayesian coreset construction via greedy iterative geodesicascent,2018, In International Conference on Machine Learning
 Optimalanalysis of subset-selection based l_p low-rank approximation,2019, In Advances in Neural InformationProcessing Systems
 Coarse sample complexity bounds for active learning,2006, In Advances in neuralinformation processing systems
 Two faces of active learning,2011, Theoretical computer science
 True blas-3 performance qrcp using random samplin,2015, In arXiv preprintarXiv:1509
 Coresets for scalable bayesianlogistic regression,2016, In Advances in Neural Information Processing Systems 29: Annual Conferenceon Neural Information Processing Systems 2016
 Select to better learn: Fast and accurate deep learning using data selection fromnonlinear manifolds,2020, Computer Vision and Pattern Recognition
 One shot learning ofsimple visual concepts,2011, In Proc
 Selective sampling-based scalable sparse subspace clustering,2019, InAdvances in Neural Information Processing Systems
 Polynomial time algorithm for column-row basedrelative-error low-rank matrix approximation,2006, In Report
 Column subset selection is np-complete,2017, arXiv preprint arXiv:1701
 Average case column subset selection for entrywise'ι-norm loss,2019, In Advances in Neural Information Processing Systems
 Global optimality of local search forlow rank matrix recovery,2016, In Advances in Neural Information Processing Systems
 Sampling-50 years after shannon,2000, Proceedings of the IEEE
 Leaders-Subleaders: An efficient hierarchicalclustering algorithm for large data sets,2004, Pattern Recognition Letters
 Scalable exemplar-based subspace clusteringon class-imbalanced data,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 IterativeProjection and Matching: Finding Structure-Preserving Representatives and Its Appli-cation to Computer Vision,2019, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
