title,year,conference
 Dota 2 with largescale deep reinforcement learning,2019, arXiv preprint arXiv:1912
 Beyond variancereduction: Understanding the true impact of baselines on policy optimization,2020, arXiv preprintarXiv:2008
 Tail index estimation:Quantile driven threshold selection,2016, Available at SSRN 2717478
 Implementation matters in deep rl: A case study on ppo andtrpo,2019, In International Conference on Learning Representations
 Where did my optimum go?: An em-pirical analysis of gradient descent optimization in policy gradient methods,2018, arXiv preprintarXiv:1810
 A simple general approach to inference about the tail of a distribution,1975, The annals ofstatistics
 A closer look at deep policy gradients,2018, arXiv preprintarXiv:1811
 Reproducibility ofbenchmarked deep reinforcement learning tasks for continuous control,2017, arXiv preprintarXiv:1708
 A natural policy gradient,2002, In Advances in neural information processing systems
 No-regret algorithms for heavy-tailed linear bandits,2016, InInternational Conference on Machine Learning
 Human-levelcontrol through deep reinforcement learning,2015, nature
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 On estimating the tail indexand the spectral measure of multivariate α-stable distributions,2015, Metrika
 Non-gaussianity ofstochastic gradient noise,2019, arXiv preprint arXiv:1910
 Robust esti-mation via robust gradient estimation,2018, arXiv preprint arXiv:1802
 Trust regionpolicy optimization,2015, In International conference on machine learning
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Mastering the game of gowithout human knowledge,2017, nature
 A tail-index analysis of stochastic gradientnoise in deep neural networks,2019, arXiv preprint arXiv:1901
 Fractional underdampedlangevin dynamics: Retargeting sgd with momentum under heavy-tailed gradient noise,2020, arXivpreprint arXiv:2002
 Variational inference with tail-adaptive f-divergence,2018, InAdvances in Neural Information Processing Systems
 Simple statistical gradient-following algorithms for connectionist reinforce-ment learning,0885, Mach
 Why gradient clipping acceleratestraining: A theoretical justification for adaptivity,2019, arXiv preprint arXiv:1905
 Why adam beats sgd for attention models,2019, arXiv preprintarXiv:1912
