title,year,conference
 On the dual-tree complex wavelet packet and M-band trans-forms,2008, IEEE Transactions on Signal Processing
 Learning mid-level features for recog-nition,2010, In 2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition
 Invariant Scattering Convolution Networks,2013, IEEE Transactionson Pattern Analysis and Machine Intelligence
 Robust CNN-based speech recognition with Gabor filterkernels,2014, In Fifteenth Annual Conference of the International Speech Communication Association
 Wavelet Convolutional Neural Networksfor Texture Classification,2017, 2017
 Deep residual learning for image recog-nition,2016, In Proceedings of the IEEE ComPuter Society Conference on ComPuter Vision and PatternRecognition
 Wavelet feature selection for image classification,2008, IEEE Transactionson Image Processing
 Complex wavelets for shift invariant analysis and filtering of signals,2001, APPlied andcomPutational harmonic analysis
 Design of Q-shift complex wavelets for image processing using frequency domainenergy minimization,2003, In Proceedings International Conference on Image Processing
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in Neural Information Processing Systems
 Texture Classification by Wavelet Packet Signatures,1993, IEEE Transactionson Pattern Analysis and Machine Intelligence
 Deep learning,2015, Nature
 Network In Network,2014, arXiv:1312
 Microsoft COCO: CommonObjects in Context,2015, arXiv:1405
 Gabor Convo-lutional NetWorks,2018, IEEE Transactions on Image Processing
 Compressing the Inputfor CNNs With the First-Order Scattering Transform,2018, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Feature extraction from Wavelet coefficients for pattern recog-nition tasks,1999, IEEE Transactions on pattern analysis and machine intelligence
 The dual-tree complex wavelet trans-form,2005, IEEE Signal Processing Magazine
 Very Deep Convolutional Networks for Large-Scale ImageRecognition,2015, In International Conference on Learning Representations
 Dual-Tree wavelet scattering network with parametric logtransformation for object classification,2017, In ICASSP
 Harmonic Networks for Image Classifica-tion,2019, In British Machine Vision Conference
 Wavelet packet feature extraction for vibration monitoring,2000, IEEE Transactions onIndustrial Electronics
