title,year,conference
 The tradeoffs of large scale learning,2008, In Advances in NeuralInformation Processing Systems (NeurIPS)
 Optimization methods for large-scale machinelearning,2018, SIAM Review
 A closer lookat few-shot classification,2019, In International Conference on Learning Representations (ICLR)
 A new meta-baseline forfew-shot learning,2020, ArXiv
 Steps toward robust artificial intelligence,2017, AI Magazine
 Probabilistic model-agnostic meta-learning,2018, InAdvances in Neural Information Processing Systems (NeurIPS)
 Dynamic few-shot visual learning without forgetting,2018, In IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 The mir flickr retrieval evaluation,2008, In ACM InternationalConference on Multimedia Information Retrieval
 On the importance of attention in meta-learning forfew-shot text classification,2018, ArXiv
 Openchallenges for data stream mining research,2014, SIGKDD Explor
 One-shot learning of object categories,2006, IEEE Transactions onPattern Analysis and Machine Intelligence
 A vector-contraction inequality for rademacher complexities,2016, In AlgorithmicLearning Theory
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 Conference on Empirical Methods in Natural LanguageProcessing (EMNLP)
 Meta-learning with latent embedding optimization,2019, In International Conferenceon Learning Representations (ICLR)
 Learning to recognize objects,2003, Psychological Science
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems (NeurIPS)
 Lifelong learning algorithms,1998, In Learning to Learn
 Matchingnetworks for one shot learning,2016, In Advances in Neural Information Processing Systems (NeurIPS)
 Generalizing from a few examples:A survey on few-shot learning,2020, ACM Comput
 Deep streaming label learning,2020, In International Conferenceon Machine Learning (ICML)
 A unified view of multi-label performance measures,2017, In InternationalConference on Machine Learning (ICML)
 Streaming Label Learning forModeling Labels on the Fly,2016, arXiv preprint arXiv:1604
 A review on multi-label learning algorithms,2014, IEEE Transactions onKnowledge and Data Engineering
 On the discrimination-generalization tradeoff in GANs,2018, In International Conference on Learning Representations (ICLR)
 Learnware: On the future of machine learning,2016, Front
