title,year,conference
 Remixmatch: Semi-supervised learning with distribution matching and augmenta-tion anchoring,2019, In International Conference on Learning Representations
 Mixmatch: A holistic approach to semi-supervised learning,2019, In Advances in NeuralInformation Processing Systems
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Learning to learn in a semi-supervisedfashion,2020, arXiv preprint arXiv:2008
 Semi-supervised learning with context-conditionalgenerative adversarial networks,2016, arXiv preprint arXiv:1611
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 Unsupervised representation learning bypredicting image rotations,2018, arXiv preprint arXiv:1803
 In defense of the triplet loss for person re-identification,2017, arXiv preprint arXiv:1703
 Deep metric learning: A survey,2019, Symmetry
 Metric learning: A survey,2012, Foundations and trends in machine learning
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Pseudo-label: The simple and efficient semi-supervised learning method for deepneural networks,2013, In Workshop on challenges in representation learning
 Sgdr: Stochastic gradient descent with warm restarts,2016, arXivpreprint arXiv:1608
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, IEEE transactions on patternanalysis and machine intelligence
 Realmix: Towards realistic semi-supervised deep learning algorithms,2019, arXiv preprint arXiv:1912
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In European Conference on Computer Vision
 Realis-tic evaluation of deep semi-supervised learning algorithms,2018, In Advances in neural informationprocessing systems
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2019, arXiv preprint arXiv:1910
 Regularization with stochastic transfor-mations and perturbations for deep semi-supervised learning,2016, In Advances in neural informationprocessing systems
 Facenet: A unified embedding for facerecognition and clustering,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Fixmatch: Simplifying semi-supervised learningwith consistency and confidence,2020, arXiv preprint arXiv:2001
 Wide residual networks,2016, arXiv preprintarXiv:1605
