title,year,conference
 Latent space oddity: on the curvature of deepgenerative models,2018, In International Conference on Learning Representations
 Hyperbolic Entailment Cones for LearningHierarchical Embeddings,2018, ICML
 Time-agnostic prediction: Predictingpredictable video frames,2019, In International Conference on Learning Representations
 Observable causality implies lorentz group: alexandrov-zeeman-type theorem for space-time regions,2014, Mathematical Structures and Modeling
 Learning plannable represen-tations with causal infogan,2018, Advances in Neural Information Processing Systems
 Future Frame Prediction for Anomaly Detection—A New Baseline,2018, In CVPR
 ContinuousHierarchical Representations with Poincare Variational Auto-Encoders,2019, NeurIPS
 Deep multi-scale video prediction beyond meansquare error,2016, In ICLR
 Learning continuous hierarchies in the Lorentz model of hyperbolicgeometry,2018, 35th International Conference on Machine Learning
 Causal inference in statistics a primer,2016, Wiley
 Elements of Causal Inference : Foundations andLearning Algorithms,2019, The MIT Press
 Recognizing human actions: a local svm approach,2004, InProceedings of the 17th International Conference on Pattern Recognition
 Unsupervised learning of video representa-tions using lstms,2015, ICML
 MoCoGAN: Decomposing Motion andContent for Video Generation,2018, In CVPR
 Decomposing Motion andContent for Natural Video Sequence Prediction,2017, In ICLR
 Learning togenerate long-term future via hierarchical prediction,2017, ICML
 Anticipating Visual Representations from Unla-beled Video,2016, In CVPR
 Generating Videos with Scene Dynamics,2016, In NIPS
