title,year,conference
 Varia-tional inference for diffusion processes,2008, In Advances in Neural Information Processing Systems
 The design of robust approximations to the stochastic differential equations of nonlinearfiltering,1978, Communication systems and random process theory
 Pathwise non-linear filtering,1981, In Stochastic Systems: The Mathematics of Filtering andIdentification and Applications
 General smoothing formulas for Markov-modulated poissonobservations,0018, IEEE Transactions on Automatic Control
 Solving high-dimensional partial differential equationsusing deep learning,2018, Proceedings of the National Academy of Sciences
 A tractable approximation to optimal point processfiltering: Application to neural encoding,1049, Advances in Neural Information Processing Systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Scalable gradientsfor stochastic differential equations,2020, arXiv preprint arXiv:2001
 Cox process representation and inferencefor stochastic reaction-diffusion processes,2016, Nature Communications
 Smoothing for doubly stochastic poisson processes,1972, IEEE Transactions on InformationTheory
 Analytical results for the error in filtering of Gaus-sian processes,2011, Advances in Neural Information Processing Systems 24: 25th Annual Conferenceon Neural Information Processing Systems 2011
 Neural stochastic differential equations: Deep latent gaussianmodels in the diffusion limit,2019, arXiv preprint arXiv:1905
 Estimating stochastic poisson intensitiesusing deep latent models,2020, arXiv preprint arXiv:2007
 Nonparametric inference of doubly stochastic poisson process datavia the kernel method,2010, The Annals of Applied Statistics
 Scaling and modeling of call center arrivals,2014, InProceedings of the Winter Simulation Conference 2014
