title,year,conference
 A map of object space in primateinferotemporal cortex,2020, Nature
 Multi-Level Variational Autoencoder:Learning Disentangled Representations from Grouped Observations,2018, In AAAI Conf
 MUlti-VieW Data Generation Without ViewSupervision,2018, In Int
 Neural Inf,2016, Process
 Functional Compartmentalization and Viewpoint General-ization Within the Macaque Face-Processing System,2010, Science
 beta-VAE: Learning Basic Visual Concepts with aConstrained Variational Framework,2016, In Int
 Group-based learning of disentangled representations with generalizability for novelcontents,2019, Int
 Invariant information clustering for unsupervised imageclassification and segmentation,2019, Proc
 Adam: A method for stochastic optimization,2015, In Int
 Neural Inf,2014, Process
 Fader Networks:Manipulating Images by Sliding Attributes,2017, Adv
 Learning Disentangled Representations withSemi-Supervised Deep Generative Models,2017, Adv
 Novel domain formation revealsproto-architecture in inferotemporal cortex,2014, Nat Neurosci
 Separating style and content with bilinear models,2000, NeuralComput
 Weakly-supervised Disentanglingwith Recurrent Transformations for 3D View Synthesis,2015, Adv
