title,year,conference
 New algorithms for learning incoherent and overcom-Plete dictionaries,2014, In Conference on Learning Theory
 Forecasting sequentialdata using consistent koopman autoencoders,2020, In ICML
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methodsin Natural Language Processing (EMNLP)
 Group knowledge transfer: Collabora-tive training of large cnns on the edge,2020, arXiv preprint arXiv:2007
 Adaptive sampling towards fast graphrepresentation learning,2018, In Advances in neural information processing systems
 Non-convex optimization for machine learning,1935, Foundationsand TrendsR in Machine Learning
 Advancesand open problems in federated learning,2019, arXiv preprint arXiv:1912
 Scaffold: Stochastic controlled averaging for federated learning,2020, InProceedings of the 37th International Conference on Machine Learning
 Semi-supervised classification with graph convolutional net-works,2017, In International Conference on Learning Representations (ICLR)
 Neuralrelational inference for interacting systems,2018, In ICML
 Generative attention networksfor multi-agent behavioral modeling,2020, In AAAI
 Diffusion convolutional recurrent neural net-work: Data-driven traffic forecasting,2018, In International Conference on Learning Representations(ICLR ’18)
 Sgnn: A graph neural network based federatedlearning approach by hiding structure,2019, In 2019 IEEE International Conference on Big Data (BigData)
 Physics-aware difference graph networks forsparsely-observed dynamics,2019, In International Conference on Learning Representations
 Detailed compar-ison of communication efficiency of split learning and federated learning,2019, arXiv preprintarXiv:1909
 Federated multi-tasklearning,2017, In Advances in Neural Information Processing Systems
 Towards federatedgraph learning for collaborative financial crimes detection,2019, arXiv preprint arXiv:1909
 Spatial temporal graph convolutional networks forskeleton-based action recognition,2018, In AAAI
 Position-aware graph neural networks,2019, In Proceedingsof the 36th International Conference on Machine Learning
 Privacy-preserving graph neural network for node classification,2020, arXiv preprintarXiv:2005
