title,year,conference
 Using simulation and domain adaptation to improve efficiency of deep roboticgrasping,2018, 2018
 Se-mantic image segmentation with deep convolutional nets and fully connected crfs,2015, In YoshuaBengio and Yann LeCun (eds
 Rethinking atrousconvolution for semantic image segmentation,2017, CoRR
 Encoder-decoder with atrous separable convolution for semantic image segmentation,2018, ECCV
 Encoder-decoder with atrous separable convolution for semantic image segmentation,2018, In The EuropeanConference on Computer Vision (ECCV)
 Xception: Deep learning with depthwise separable convolutions,2016, CoRR
 The cityscapes dataset for semantic urbanscene understanding,2016, IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 CARLA:An open urban driving simulator,2017, In Proceedings of the 1st Annual Conference on Robot Learning
 A neural algorithm of artistic style,2015, arXivpreprint
 Deep residual learning for image recognition,2016, In 2016 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 A benchmark for anomaly segmentation,2019, arXiv preprint arXiv:1911
 Stacked generative adversarial net-works,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Multimodal unsupervised image-to-image translation,2018, European Conference on Computer Vision (ECCV)
 Image-to-image translation withconditional adversarial networks,2017, IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Neural styletransfer: A review,2019, IEEE Transactions on Visualization and Computer Graphics (TVCG)
 Photo-realistic single image super-resolution using a generative adversarial network,2017, IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Perceptual generative adversarial networks forsmall object detection,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Fully convolutional networks for semantic seg-mentation,2015, The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning transferable featureswith deep adaptation networks,2015, In ICML
 Label efficient learning of transferablerepresentations across domains and tasks,2017, In Proceedings of the 31st International Conferenceon Neural Information Processing Systems
 Deep multi-scale video prediction beyondmean square error,2015, CoRR
 Conditional generative adversarial nets,2014, arXiv preprint
 Image to image translation fordomain adaptation,2018, In CVPR
 Generate toadapt: Aligning domains using generative adversarial networks,2017, CVPR
 Learning from simulatedand unsupervised images through adversarial training,2017, In 2017 IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Very deep convolutional networks for large-scale imagerecognition,2015, In Yoshua Bengio and Yann LeCun (eds
 Dense extreme inception network - towards a robustcnn model for edge detection,2019, arXiv preprint
 Simultaneous deep transfer across domains andtasks,2015, In 2015 IEEE International Conference on Computer Vision (ICCV)
 Adversarial discriminative domain adaptation,2017, InCVPR
 Extracting andcomposing robust features with denoising autoencoders,2008, In ICML
 Generating videos with scene dynam-ics,2016, In Proceedings of the 30th International Conference on Neural Information ProcessingSystems
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Generative image modeling using style and structure adversar-ial networks,2016, European Conference on Computer Vision (ECCV)
 Holistically-nested edge detection,2015, CoRR
 Dualgan: Unsupervised dual learning for image-to-image translation,2017, 2017 IEEE International Conference on Computer Vision (ICCV)
 Stackgan: Text to photo-realistic image synthesis with stacked generative ad-versarial networks,2017, IEEE International Conference on Computer Vision (ICCV)
 Unpaired image-to-image translation using cycle-consistentadversarial networks,2017, In 2017 IEEE International Conference on Computer Vision (ICCV)
 Generative visual manipu-lation on the natural image manifold,2016, In ECCV
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, IEEE International Conference on Computer Vision(ICCV)
 Toward multimodal image-to-image translation,2017, Advances in Neural InformationProcessing Systems (NIPS)
