title,year,conference
 Mixhop: Higher-order graph convolutionalarchitectures via sparsified neighborhood mixing,2019, In Proceedings of the 36th InternationalConference on Machine Learning (ICML 2019)
 Neural machine translation by jointlylearning to align and translate,2015, In Proceedings of the 3rd International Conference on LearningRepresentations (ICLR 2015)
 Spectral networks and locallyconnected networks on graphs,2014, In Yoshua Bengio and Yann LeCun (eds
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conference onMachine Learning (ICML 2017)
 Generative adversarial networks,2014, CoRR
 Inductive representation learning on largegraphs,2017, In Isabelle Guyon
 Adaptive sampling towards fastgraph representation learning,2018, In Proceedings of the Annual Conference on Neural InformationProcessing Systems 2018 (NeurIPS 2018)
 Graph convolutional reinforcementlearning,2020, In Proceedings of the 8th International Conference on Learning Representations (ICLR2020)
 GCN-LASE: towards adequately incorporating linkattributes in graph convolutional networks,2019, In Sarit Kraus (ed
 Policy invariance under reward transformations:Theory and application to reward shaping,1999, In Proceedings of the Sixteenth International Conferenceon Machine Learning (ICML 1999)
 Attention is all you need,2017, In Proceedings of the Annual Conferenceon Neural Information Processing Systems 2017 (NeurIPS 2017)
 Graph attention networks,2017, CoRR
 Graph convolUtional policynetwork for goal-directed molecUlar graph generation,2018, In Proceedings of the Annual Conferenceon Neural Information Processing Systems 2018 (NeurIPS 2018)
 Graph-saint: Graph sampling based indUctive learning method,2020, In Proceedings of the 8th InternationalConference on Learning Representations (ICLR 2020)
