title,year,conference
 Acloser look at memorization in deep netWorks,1706, arXiv:1706
 Het-eroskedastic and imbalanced deep learning With adaptive regularization,2006, arXiv:2006
 Object localization based on structural svmusing privileged information,2014, Advances in Neural Information Processing Systems
 Training deep neural-networks using a noise adaptationlayer,2017, In 5th International Conference on Learning Representations
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,1801, arXiv:1801
 Deep residual learning for image recog-nition,2015, arXiv:1512
 Learning with side information through modalityhallucination,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Deep bilevel learning,1809, arXiv:1809
 Generalization in deep learn-ing,2020, arXiv:1710
 Adam: A method for stochastic optimization,1412, arXiv:1412
 Robust active label correction,2018, volume 84 of Proceedingsof Machine Learning Research
 Learning fromnoisy labels with distillation,2017, arXiv:1703
 Curriculum loss: Robust learning and generalization against labelcorruption,2020, arXiv:1905
 Human-level control through deep reinforcement learning,1476, Nature
 Learning withnoisy labels,2013, In C
 55-60 vol,1994,1
 Deep learning to represent subgrid pro-cesses in climate models,1091, Proceedings of the National Academy of Sciences
 Training deep neural networks on noisy labels with bootstrapping,1412, arXiv:1412
 Learning with bad training data via iterative trimmed loss min-imization,2019, arXiv:1810
 Learning from noisy labels withdeep neural networks: A survey,2020, arXiv:2007
 Probabilistic Robotics,2006, Intelligent robotics andautonomous agents
 Building a bird recognition app and large scale dataset with citizenscientists: The fine print in fine-grained dataset collection,2015, In 2015 IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 A new learning paradigm: Learning using privileged infor-mation,0893, Neural Networks
 Symmetric crossentropy for robust learning with noisy labels,1908, arXiv:1908
 Semantic instance annotation of streetscenes by 3d to 2d label transfer,2016, In Conference on Computer Vision and Pattern Recognition(CVPR)
 Understandingdeep learning requires rethinking generalization,1611, arXiv:1611
