title,year,conference
 Talk thewalk: Navigating new york city through grounded dialogue,2018, CoRR
 Learning to follow directions in street view,2019, CoRR
 Effective and generalevaluation for instruction conditioned navigation using dynamic time warping,2019, NeurIPS VisuallyGrounded Interaction and Language Workshop
 Adam: A method for stochastic optimization,2015, In ICLR (Poster)
 Room-Across-Room:Multilingual vision-and-language navigation with dense spatiotemporal grounding,2020, In Conferenceon Empirical Methods for Natural Language Processing (EMNLP)
 Learn-ing to navigate in cities without a map,2018, In S
 A call for clarity in reporting BLEU scores,2018, In Proceedings of the Third Conferenceon Machine Translation: Research Papers
 Modeling relational data with graph convolutional networks,2018, In Aldo Gangemi
 Get to the point: Summarization withpointer-generator networks,1073, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Attention is all you need,2017, In I
 Graph attention networks,2018, In International Conference on Learning Representations
