title,year,conference
 Structured optimal transport,2018, InAISTATS
 Unsupervised hierarchy matchingwith optimal transport over hyperbolic spaces,2020, AISTATS
 Learning generativemodels across incomparable spaces,2019, In ICML
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In NIPS
 Fast computation of wasserstein barycenters,2014, ICML
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Max-sliced Wasserstein distance and its use forGANs,2019, In CVPR
 A swiss armyknife for minimax optimal transport,2020, In ICML
 An algorithm for quadratic programming,1956, Naval researchlogistics quarterly
 On the properties of the softmax function with application in gametheory and reinforcement learning,2017, arXiv preprint arXiv:1704
 Deep residual learning for image recog-nition,2016, In CVPR
 Attentive semanticalignment with offset-aware correlation kernels,2018, In ECCV
 Revisiting frank-wolfe: Projection-free sparse convex optimization,2013, In ICML
 Wasserstein regularization for sparse multi-task regression,2019, In AISTATS
 Sliced wasserstein kernels for probability distri-butions,2016, In CVPR
 Generalizedsliced wasserstein distances,2019, In NeurIPS
 Tree-sliced approximation of wasser-stein distances,2019, NeurIPS
 Semantic correspondence as an optimaltransport problem,2020, In CVPR
 Hyperpixel flow: Semantic correspondencewith multi-layer neural features,2019, In ICCV
 Spair-71k: A large-scale benchmark forsemantic correspondence,2019, arXiv preprint arXiv:1908
 Smooth minimization of non-smooth functions,2005, Mathematical programming
 Computational optimal transport,2019, Foundations and Trends® inMachine Learning
 Convolutional neural netWork architecture forgeometric matching,2017, In CVPR
 SuperGlue:Learning feature matching with graph neural networks,2019, arXiv preprint arXiv:1911
 Fast unbalanced optimal transport on tree,2020, InNeurIPS
 Handling multiple costs in optimaltransport: Strong duality and efficient computation,2020, arXiv preprint arXiv:2006
 Scalable gromov-wasserstein learning for graphpartitioning and matching,2019, arXiv preprint arXiv:1905
 Gromov-wasserstein learningfor graph matching and node embedding,2019, In ICML
 Semi-supervisedoptimal transport for heterogeneous domain adaptation,2018, In IJCAI
 Learning deepfeatures for discriminative localization,2016, In CVPR
