title,year,conference
 Recognition in terra incognita,2018, In Proceedings ofthe European Conference on Computer Vision (ECCV)
 On evaluating adversarialrobustness,2019, arXiv preprint arXiv:1902
 Howis gaze influenced by image transformations? dataset and model,2020, Trans
 Natural adversarialexamples,2019, ArXiv
 Imagenet: A large-scale hierarchicalimage database,2009, In IEEE Conference on Computer Vision and Pattern Recognition
 Investigating dis-tributional robustness: Semantic perturbations using generative models,2019, ECCV Workshop onAdversarial Robustness in the Real World
 Densely connected convolutionalnetworks,2017, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Testing robustness againstunforeseen adversaries,2019, arXiv preprint arXiv:1908
 Benchmarking robustness in object detection:Autonomous driving when winter is coming,2019, 2019
 A simple way to make neural networks robust againstdiverse image corruptions,2020, ECCV
 Intriguing properties of neural networks,2014, In International Conference onLearning Representations
 Assessing neuralnetwork scene classification from degraded images,2019, ACM Trans
 Cure-tsr: Chal-lenging unreal and real environments for traffic sign recognition,2017, NIPS Workshop
 Adversarial training and robustness for multiple perturbations,2019, InAdvances in Neural Information Processing Systems 32
 Examining the impact of blur onrecognition by convolutional networks,2016, arXiv preprintarXiv:1611
 Noise or signal: The role ofimage backgrounds in object recognition,2020, ArXiv preprint arXiv:2006
