title,year,conference
 The cityscapes dataset for semanticurban scene understanding,2016, In CVPR
 Panoptic-based imagesynthesis,2020, In CVPR
 Dual attentionnetwork for scene segmentation,2019, In CVPR
 Meta-sr: Amagnification-arbitrary network for super-resolution,2019, In CVPR
 Tsit: A simple and versatile framework for image-to-image translation,2020, In ECCV
 Deep video super-resolutionnetwork using dynamic upsampling filters without explicit motion compensation,2018, In CVPR
 Maskgan: Towards diverse and interactivefacial image manipulation,2020, In CVPR
 Self-correction for human parsing,2019, arXiv preprintarXiv:1910
 Learning to predict layout-to-imageconditional convolutions for semantic image synthesis,2019, In NeurIPS
 Burstdenoising with kernel prediction networks,2018, In CVPR
 Learning deconvolution network for seman-tic segmentation,2015, In ICCV
 Semi-parametric image synthesis,2018, InCVPR
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2016, In ICLR
 Real-time single image and video super-resolution using an efficientsub-pixel convolutional neural network,2016, In CVPR
 Local class-specific and global image-level generative adversarial networks for semantic-guided scene generation,2020, In CVPR
 Spatial pattern templates for recognition of objects With regularstructure,2013, In GCPR
 Carafe: Content-awarereassembly of features,2019, In CVPR
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, In CVPR
 Dilated residual networks,2017, In CVPR
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In CVPR
 Sceneparsing through ade20k dataset,2017, In CVPR
 Toward multimodal image-to-image translation,2017, In NeurIPS
 Sean: Image synthesis with semanticregion-adaptive normalization,2020, In CVPR
