title,year,conference
 Single-layered complex-valued neural network for real-valued classification problems,2009, NeurocomPuting
 Invariant scattering convolution networks,2013, IEEE transactions onPattern analysis and machine intelligence
 Learning intermediate-level representations of form andmotion from natural movies,2012, Neural comPutation
 Surreal: Complex-valued deep learning as princi-pled transformations on a rotational lie group,2019, arXiv PrePrint arXiv:1910
 Generalization characteristics of complex-valued feedforwardneural networks in relation to signal coherence,2012, IEEE Transactions on Neural Networks andlearning systems
 Amplification of signal features using variance fractal dimen-sion trajectory,2010, Int
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, arXiv PrePrint arXiv:1802
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, arXiv PrePrint arXiv:1802
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information Processing systems
 Understanding Deep Convolutional Networks,1364, Philosophical TransactionsA
 Visual complex analysis,1998, Oxford University Press
 On the critical points of the complex-valued neural network,2002, In Proceedings of the 9thInternational Conference on Neural Information Processing
 Discrete-time signal processing,1999, Pearson Education India
 Weighted averages onsurfaces,2013, ACM Transactions on Graphics (proceedings of ACM SIGGRAPH)
 Neuronal synchrony in complex-valued deep networks,2013, arXivpreprint arXiv:1312
 Deepcomplex networks,2017, arXiv preprint arXiv:1705
 Complex-valued Deep Learning with Applications to Magnetic Resonance ImageSynthesis,2018, PhD thesis
 Better than real: Complex-valued neural networksfor mri fingerprinting,2017, In International Conference on Image Processing
 Angular embedding: from jarring intensity differences to perceived luminance,2009, InIEEE Conference on Computer Vision and Pattern Recognition
 Angular embedding: A robust quadratic criterion,2012, IEEE Transactions on PatternAnalysis and Machine Intelligence
 Complex-valued convolutional neu-ral network and its application in polarimetric sar image classification,2017, IEEE Transactions onGeoscience and Remote Sensing
