title,year,conference
 Calibrationof medical diagnostic classifier scores to the probability of disease,2018, Statistical methods in medicalresearch
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 A guide to deeplearning in healthcare,2019, Nature medicine
 Developmentand validation of a deep learning algorithm for detection of diabetic retinopathy in retinal fundusphotographs,2016, Jama
 On calibration of modern neuralnetworks,2017, International Conference on Machine Learning (ICML)
 Calibration of neural networks using splines,2020, arXiv preprint arXiv:2006
 Deep residual learning for imagerecognition,2016, In Computer Vision and Pattern Recognition (CVPR)
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, In International Conference on Learning Representations (ICLR)
 Deep networks withstochastic depth,2016, In European conference on computer vision
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Learning multiple layers of features from tiny images,2009, 2009
 Calibrated structured prediction,2015, In Neural InformationProcessing Systems (NeurIPS)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Calibrating deep neural networks using focal loss,2020, arXiv preprint arXiv:2002
 Machine learning: a probabilistic perspective,2012, MIT press
 Measuringcalibration in deep learning,2019, In CVPR Workshops
 On the convexity of roc curves estimatedfrom radiological test results,2010, Academic radiology
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, Advances in large margin classifiers
 Intriguing properties of neural networks,2013, In International Conference on LearningRepresentations (ICLR)
 I-spline smoothing for calibratingpredictive models,2012, AMIA Summits on Translational Science Proceedings
 Obtaining calibrated probability estimates from decision treesand naive bayesian classifiers,2001, In Icml
 Transforming classifier scores into accurate multiclass proba-bility estimates,2002, In ACM SIGKDD International Conference on Knowledge Discovery and DataMining
 Wide residual networks,2016, arXiv preprint arXiv:1605
 Mix-n-match: Ensemble and compositional methods foruncertainty calibration in deep learning,2020, arXiv preprint arXiv:2003
