title,year,conference
 Expected-Outcome: A General Model of Static Evaluation,0162, IEEE Transactions onPattern Analysis and Machine Intelligence
 Solving the ru-bik’s cube with deep reinforcement learning and search,2019, Nature Machine Intelligence
 What matters in on-policy reinforcement learning? A large-scale empirical study,2020, CoRR
 Thinking fast and slow with deep learning and treesearch,2017, In NIPS
 A surveyof monte carlo tree search methods,2012, IEEE Transactions on Computational Intelligence and AI ingames
 Deep reinforcementlearning in a handful of trials using probabilistic dynamics models,2018, In Advances in NeuralInformation Processing Systems
 Introduction toalgorithms,2009, MIT press
 Efficient selectivity and backup operators in monte-carlo tree search,2006, In H
 Sokoban and other motion planning problems,1999, Computational Geometry
 Experiments with the graph traverser program,1966, Proceedings ofthe Royal Society of London
 Treeqn and atreec:Differentiable tree planning for deep reinforcement learning,2017, CoRR
 Continuous deep q-learningwith model-based acceleration,2016, In ICML
 An investigation of model-free planning,2019, In Proceedings of the 36th InternationalConference on Machine Learning
 Deep learningfor real-time atari game play using offline monte-carlo tree search planning,2014, In NIPS
 A formal basis for the heuristic determination ofminimum cost paths,1968, IEEE transactions on Systems Science and Cybernetics
 An analysis of monte carlotree search,2017, In Satinder P
 Model-based reinforcement learning for atari,2019, CoRR
 Googleresearch football: A novel reinforcement learning environment,2019, arXiv preprint arXiv:1907
 Neural network dy-namics for model-based deep reinforcement learning with model-free fine-tuning,2018, In 2018IEEE International Conference on Robotics and Automation
 Value prediction network,2017, In NIPS
 Single-agent policy tree searchwith guarantees,2018, In Advances in Neural Information Processing Systems 31: Annual Conferenceon Neural Information Processing Systems 2018
 Learning model-based planningfrom scratch,2017, CoRR
 Imagination-augmented agents for deep reinforcement learning,2017, In NIPS
 Reinforcement and imitation learning via interactive no-regretlearning,2014, CoRR
 Artificial intelligence: a modern approach,2002, 2002
 World-championship-caliber Scrabble,0004, Artificial Intelligence
 Masteringthe game of Go without human knowledge,2017, Nature
 Enhancementsfor real-time monte-carlo tree search in general video game playing,2016, In IEEE Conference onComputational Intelligence and Games
 Reinforcement learning: An introduction,2018, MIT press
 Asynchronous stochastic approximation and q-learning,1994, Machine learning
 Aggressive driving withmodel predictive path integral control,2016, In 2016 IEEE International Conference on Robotics andAutomation (ICRA)
 Model Predictive Path Integral Controlusing Covariance Variable Importance Sampling,2015, sep 2015
