title,year,conference
 Compli-cated table structure recognition,2019, arXiv preprint arXiv:1908
 ELECTRA: Pre-trainingtext encoders as discriminators rather than generators,2020, In Proceedings of the 8th InternationalConference on Learning Representations (ICLR)
 BERTgrid: Contextualized embedding for 2d document rep-resentation and understanding,2019, In Workshop on Document Intelligence at NeurIPS 2019
 Evaluation of deep convolutionalnets for document image classification and retrieval,2015, In Proceedings of the 13th InternationalConference on Document Analysis and Recognition (ICDAR)
 Post-OCR parsing: building simple and robust parservia bio tagging,2019, In Workshop on Document Intelligence at NeurIPS 2019
 Spatial depen-dency parsing for 2d document understanding,2020, arXiv preprint arXiv:2005
 FUNSD: A dataset for form un-derstanding in noisy scanned documents,2019, In 2019 International Conference on Document Analysisand Recognition Workshops (ICDARW)
 An end-to-end OCRtext re-organization sequence learning for rich-text detail image comprehension,2020, In Proceedingsof the 16th European Conference on Computer Vision (ECCV)
 CORD: A consolidated receipt dataset for post-ocr parsing,2019, In Workshop on DocumentIntelligence at NeurIPS 2019
 Intellix-end-user trained information extrac-tion for document archiving,2013, In Proceedings of the 12th International Conference on DocumentAnalysis and Recognition (ICDAR)
 Struct-BERT: Incorporating language structures into pre-training for deep language understanding,2020, InProceedings of the 8th International Conference on Learning Representations (ICLR)
