title,year,conference
 Hindsight experience re-play,2017, In Advances in neural information processing systems
 Rudder: Return decomposition for delayed rewards,2019, In Advances inNeural Information Processing Systems
 Stochastic gradient estimation with finitedifferences,2016, In NIPS2016 Workshop on Advances in Approximate Inference
 Gated feedback recurrentneural networks,2015, In International conference on machine learning
 A tutorial on thecross-entropy method,2005, Annals of operations research
 Credit assignment as a proxyfor transfer in reinforcement learning,2019, arXiv preprint arXiv:1907
 Recurrent independent mechanisms,2019, arXiv preprint arXiv:1909
 World models,2018, arXiv preprint arXiv:1803
 Analogues of mental simulation and imagination in deep learning,2019, CurrentOpinion in Behavioral Sciences
 Hindsightcredit assignment,2019, In Advances in Neural Information Processing Systems
 Learn-ing continuous control policies by stochastic value gradients,2015, In Advances in Neural InformationProcessing Systems
 Neural networks for machine learninglecture 6a overview of mini-batch gradient descent,2012, Cited on
 Optimizing agent behavior over long time scales by transportingvalue,2019, Nature communications
 Model-basedreinforcement learning for atari,2019, arXiv preprint arXiv:1903
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Benchmarkingmodel-based reinforcement learning,2019, arXiv preprint arXiv:1907
 Steps toward artificial intelligence,1961, Proceedings of the IRE
 Counterfactual off-policy evaluation with gumbel-max structuralcausal models,2019, arXiv preprint arXiv:1905
 Stabilizingtransformers for reinforcement learning,2019, arXiv preprint arXiv:1910
 Hindsight policygradients,2017, arXiv preprint arXiv:1711
 Taming VAEs,2018, arXiv preprint arXiv:1810
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Adversarial discriminative domainadaptation,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Attention is all you need,2017, In Advances in neural informationprocessing Systems
 Grandmasterlevel in starcraft II using multi-agent reinforcement learning,2019, Nature
 Credit assignment techniques instochastic computation graphs,2019, In The 22nd International Conference on Artificial Intelligenceand Statistics
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Variance reduction for policy gradient with action-dependentfactorized baselines,2018, 2018 International Conference for Learning Representations (ICLR)
 Variance reduced advantage estimation with δ-hindsight credit assignment,2019, arXivpreprint arXiv:1911
