title,year,conference
 Under-standing and simplifying one-shot architecture search,2018, In ICML
 SMASH: One-shot model architecturesearch through hypernetworks,2018, In ICLR
 ProxylessNAS: Dsearchirect neural architecture search ontarget task and hardware,2019, In ICLR
 Stabilizing differentiable architecture search via perturbation-based regularization,2020, In ICML
 Fair darts: Eliminating unfair advantagesin differentiable architecture search,2019, arXiv preprint arXiv:1911
 Darts-: Ro-bustly stepping out of performance collapse without indicators,2020, arXiv preprint arXiv:2009
 Imagenet: A large-scalehierarchical image database,2009, In IEEE CVPR
 Single path one-shot neural architecture search with uniform sampling,2019, arXiv preprintarXiv:1904
 Deep residual learning for image recog-nition,2016, In IEEE CVPR
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, arXiv preprint arXiv:1704
 Densely connectedconvolutional networks,2017, In IEEE CVPR
 A new measure of rank correlation,1938, Biometrika
 Learning multiple layers of features from tiny images,2009, 2009
 StacNAS: Towards sta-ble and consistent optimization for differentiable neural architecture search,2019, arXiv preprintarXiv:1909
 Darts+: Improved differentiable architecture search with early stopping,2019, arXivpreprint arXiv:1909
 Hi-erarchical representations for efficient architecture search,2018, In ICLR
 DARTS: Differentiable architecture search,2019, InICLR
 Shufflenet v2: Practical guidelines forefficient cnn architecture design,2018, In ECCV
 Efficient neural architecturesearch via parameter sharing,2018, In ICML
 Regularized evolution for imageclassifier architecture search,2019, In AAAI
 The impactof neural network overparameterization on gradient confusion and stochastic gradient descent,2020, InICML
 Understanding architectures learnt by cell-based neuralarchitecture search,2020, In ICLR
 Going deeper with convolutions,2015, InIEEE CVPR
 MergeNAS:Merge operations into one for differentiable architecture search,2020, In IJCAI
 Genetic cnn,2017, In IEEE CVPR
 PC-DARTS: Partial channel connections for memory-efficient architecture search,2020, In ICLR
 Shufflenet: An extremely efficientconvolutional neural network for mobile devices,2018, In IEEE CVPR
 Neural architecture search with reinforcement learning,2017, In ICLR
 Learning transferable architecturesfor scalable image recognition,2018, In IEEE CVPR
