title,year,conference
 Seeing 3d chairs:Exemplar part-based 2d-3d alignment using a large dataset of cad models,2014, 2014 IEEE Conferenceon Computer Vision and Pattern Recognition
 Representation learning: A review and newperspectives,2013, TPAMI
 Scan: Learning hierarchical compositionalvisual concepts,2018, arXiv: Machine Learning
 DARLA: improving zero-shottransfer in reinforcement learning,2017, In Doina Precup and Yee Whye Teh (eds
 Disentangling by factorising,2018, 35th International Conference onMachine Learning
 Variational inference of disentangled latentconcepts from unlabeled observations,2018, ArXiv
 Buildingmachines that learn and think like people,2017, Behavioral and brain sciences
 Challenging common assumptions in the unsupervised learning of disentangledrepresentations,2019, 36th International Conference on Machine Learning
 Information constraints onauto-encoding variational bayes,2018, In NeurIPS
 A survey of inductive biases for factorial representation-learning,2016, ArXiv
 Learning factorial codes by predictability minimization,0899, Neural Computation
 On causal and anticausallearning,2012, In ICML
 A generativeadversarial approach for zero-shot learning from noisy texts,2018, In Proceedings of the IEEE conferenceon computer vision and pattern recognition
 Learning feature-to-feature translatorby alternating back-propagation for zero-shot learning,2019, arXiv preprint arXiv:1904
