title,year,conference
 Improving generalization with active learning,1994, Machine learning
 Agnostic active learning,2006, In InternationalConference on Machine Learning
 Agnostic active learning withoutconstraints,2010, In Neural Information Processing Systems
 Robust bounds for classification via selectivesampling,2009, In International Conference on Machine Learning
 k-dpps: Fixed-size determinantal point processes,2011, In International Conferenceon Machine Learning
 Fast determinantal point process sampling with application to clustering,2013, In NeuralInformation Processing Systems
 Monte carlo markov chain algorithms for samplingstrongly rayleigh distributions and determinantal point processes,2016, In Conference on Learning Theory
 Fast determinantal point processes via distortion-free intermediate sampling,2018, arXivpreprint
 Active learning for convolutional neural networks: A core-set approach,2018, InInternational Conference on Learning Representations
 A new active labeling method for deep learning,2014, In 2014 International jointconference on neural networks
 Margin-based active learning for structured output spaces,2006, In EuropeanConference on Machine Learning
 Active learning by learning,2015, In Association for the advancement ofartificial intelligence
 Deep residual learning for image recognition,2016, InProceedings ofthe IEEE conference on computer vision and pattern recognition
 Reading digits innatural images with unsupervised feature learning,2011, 2011
 Learning multiple layers of features from tiny images,2009, Technical report
 Gradient-based learning applied todocument recognition,1998, IEEE
 On the difficulty of warm-starting neural network training,2019, arXiv preprint
 libact:Pool-based active learning in python,2017, arXiv preprint
 Automatic differentiation in pytorch,2017, 2017
 Active learning literature survey,2010, University of Wisconsin
 Two faces of active learning,2011, Theoretical computer science
 Theory of disagreement-based active learning,2014, Foundations and Trends in Machine Learning
 Deep active learning over the long tail,2017, arXiv preprint
 Discriminative active learning,2019, arXiv preprint
 Less is more: Active learning with support vector machines,2000, In InternationalConference on Machine Learning
 Combining active and semi-supervised learning forspoken language understanding,2005, Speech Communication
 Deep bayesian active learning with image data,2017, InInternational Conference on Machine Learning
 Adversarial active learning for deep networks: a margin basedapproach,2018, arXiv preprint
 Active learning by querying informative and representativeexamples,2010, In Neural Information Processing Systems
 Discriminative batch mode active learning,2008, In Neural InformationProcessing Systems
 Querying discriminative and representative samples for batch mode activelearning,2015, Transactions on Knowledge Discovery from Data
 Submodularity in data subset selection and active learning,2015, InInternational Conference on Machine Learning
 Batchbald: Efficient and diverse batch acquisition fordeep bayesian active learning,2019, In Neural Information Processing Systems 32
 Multiple-instance active learning,2008, In Neural InformationProcessing Systems
 Active discriminative text representation learning,2017, In AAAIConference on Artificial Intelligence
 Local uncertainty sampling for large-scale multi-classlogistic regression,2016, arXiv preprint
 Optimal subsampling with influence functions,2018, In Neural InformationProcessing Systems
 Determinantal point processes for mini-batchdiversification,2017, Uncertainty in Artificial Intelligence
 Active bias: Training more accurate neuralnetworks by emphasizing high variance samples,2017, In Neural Information Processing Systems
 Determinantal point processes for machine learning,2012, Foundations and Trendsin Machine Learning
 Uncertainty sampling is preconditioned stochastic gradient descenton zero-one loss,2018, In Neural Information Processing Systems
