title,year,conference
 Tensorflow: Large-scale machine learning on heterogeneousdistributed systems,2016, arXiv preprint arXiv:1603
 Neuralprobabilistic language models,2006, In Innovations in Machine Learning
 Semi-supervised classification by low density separation,2005, In AISTATS
 Semi-supervised sequence learning,2015, In NIPS
 Deep sparse rectifier neural networks,2011, In AISTATS
 Explaining and harnessing adversarial examples,2015, InICLR
 FrameWise phoneme classification with bidirectional lstm and otherneural network architectures,2005, Neural Networks
 A fast learning algorithm for deep belief nets,2006, NeuralComputation
 Transductive inference for text classification using support vector machines,1999, In ICML
 Effective use of word order for text categorization with convolutional neuralnetworks,2015, NAACL HLT
 Semi-supervised convolutional neural networks for text categorization via regionembedding,2015, In NIPS
 Supervised and semi-supervised text categorization using LSTM for regionembeddings,2016, In ICML
 Convolutional neural networks for sentence classification,2014, In EMNLP
 Adam: A method for stochastic optimization,2015, In ICLR
 Distributed representations of sentences and documents,2014, In ICML
 Hidden factors and hidden topics: understanding rating dimensions withreview text,2013, In ACM conference on Recommender systems
 Recurrent neuralnetwork based language model,2010, In INTERSPEECH
 Distributed representations of wordsand phrases and their compositionality,2013, In NIPS
 Distributional smoothing withvirtual adversarial training,2016, In ICLR
 Rectified linear units improve restricted boltzmann machines,2010, In ICML
 Seeing stars: Exploiting class relationships for sentiment categorization with respect torating scales,2005, In ACL
 Analyzing noise in autoencoders and deep networks,2013, InDeep Leanring Workshop on NIPS
 Creating artificial neural networks that generalize,1991, Neural Networks
 Sequence to sequence learning with neural networks,2014, In NIPS
 Intriguing properties of neural networks,2014, In ICLR
 Adversarial perturbations of deep neural networks,2016, In Tamir Hazan
 Character-level convolutional networks for text classification,2015, InNIPS
 Self-adaptive hierarchical sentence model,2015, In IJCAI
