title,year,conference
 Diffusion-convolutional neural networks,2016, In Advances in neuralinformation processing systems (NIPS)
 On modularity clustering,2008, IEEE Transactions on Knowledge and DataEngineering
 Spectral networks and locallyconnected networks on graphs,2014, In International Conference on Learning Representations (ICLR)
 Toward an architecture for never-ending language learning,2010, In AAAI
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems(NIPS)
 The Weisfeiler-Lehman method and graph isomorphism testing,2011, arXiv preprintarXiv:1101
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems (NIPS)
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In AISTATS
 Wavelets on graphs via spectralgraph theory,2011, Applied and Computational Harmonic Analysis
 Deep residual learning for image recog-nition,2016, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Transductive inference for text classification using support vector machines,1999, InInternational Conference on Machine Learning (ICML)
 Gated graph sequence neuralnetworks,2016, In International Conference on Learning Representations (ICLR)
 Distributed repre-sentations of words and phrases and their compositionality,2013, In Advances in neural informationprocessing systems (NIPS)
 Learning convolutional neural net-works for graphs,2016, In International Conference on Machine Learning (ICML)
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Line: Large-scaleinformation network embedding,2015, In Proceedings of the 24th International Conference on WorldWide Web
 Deep learning via semi-supervised embedding,2012, In Neural Networks: Tricks of the Trade
 Revisiting semi-supervised learning withgraph embeddings,2016, In International Conference on Machine Learning (ICML)
 Semi-supervised learning using gaussian fieldsand harmonic functions,2003, In International Conference on Machine Learning (ICML)
