title,year,conference
 Representation learning: A review and newperspectives,2013, IEEE Trans
 GenJam: A genetic algorithm for generating jazz solos,1994, In Proc
 Info-GAN: Interpretable representation learning by information maximizing generative adversarialnets,2016, arXiv:1606
 An expert system for computer-assisted composition,1987, Comput
 Disentangling factors of variation viagenerative entangling,2012, arXiv:1210
 Universal prediction applied to stylistic music generation,2002, InGerard Assayag
 A fast learning algorithm for deep beliefnets,2006, Neural Comput
 Comparing partitions,1985, J
 An information theoretic approach to chordcategorization and functional harmony,2015, J
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Lautum information,2008, IEEE Trans
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv:1511
 MySong: Automatic accompaniment generation for vocalmelodies,2008, In Proc
 Music J,1999,
 To surprise and inform,2013, In Proc
 MUS-ROVER: A self-learningsystem for musical compositional rules,2016, In Proc
 Learning interpretable musicalcompositional rules and traces,2016, In Proc
