title,year,conference
 Massively multilingual word embeddings,2016, arXiv:1602
 Learning principled bilingual mappings of word embeddingswhile preserving monolingual invariance,2016, Proceedings of the 2016 Conference on EmpiricalMethods in Natural Language Processing
 Improving zero-shot learning by mitigatingthe hubness problem,2014, arXiv:1412
 Bilbowa: Fast bilingual distributed representa-tions without word alignments,2015, In Proceedings of The 32nd International Conference on MachineLearning
 Learning bilingual lexiconsfrom monolingual corpora,2008, In ACL
 Multilingual distributed representations without wordalignment,2013, arXiv preprint arXiv:1312
 Convolutional neural networks for sentence classification,2014, arXiv:1408
 Skip-thought vectors,2015, In Advances in neural information processingsystems
 Inducing crosslingual distributed represen-tations of words,2012, 2012
 Europarl: A parallel corpus for statistical machine translation,2005, In MT summit
 Distributed representations of sentences and documents,2014, In ICML
 Deep multilingual corre-lation for improved word embeddings,2015, In Proceedings of NAACL
 Exploiting similarities among languages for ma-chine translation,2013, arXiv:1309
 Canonical correlation clarified by singular value decomposition,2011, 2011
 A generalized solution of the orthogonal ProcrUstes problem,1966, Psychometrika
 Bilingual word embed-dings for phrase-based machine translation,2013, In EMNLP
