title,year,conference
 A convolutional neural network approach for post-processing in hevc intra coding,2017, In Multimedia Modeling
 ImageNet: A Large-ScaleHierarchical Image Database,2009, In CVPR09
 Compression artifactsreduction by a deep convolutional network,2015, In The IEEE International Conference onComputer Vision (ICCV)
 Deep residual learning forimage recognition,2016, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Imagenet classification withdeep convolutional neural networks,2012, In F
 Convolu-tional neural network-based block up-sampling for intra frame coding,2017, IEEE Transactionson Circuits and Systems for Video Technology
 Enhanceddeep residual networks for single image super-resolution,2017, In The IEEE Conference onComputer Vision and Pattern Recognition (CVPR) Workshops
 Very deep convolutional networks for large-scaleimage recognition,2014, arXiv preprint arXiv:1409
 On compressing deep models bylow rank and sparse decomposition,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Accelerating very deep convo-lutional networks for classification and detection,2016, IEEE transactions on pattern analysisand machine intelligence
