title,year,conference
 Understanding intermediate layers using linear classifierprobes,2016, CoRR
 Are artificial neural networks blackboxes? IEEE Trans,1997, NeuralNetworks
 Video epitomes,2005, In Proceedings of the ComputerVision and Pattern Recognition
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of Control
 Visualizing higher-layerfeatures of a deep network,2009, Technical Report 1341
 Revisit fuzzy neural network: Demystifying batch normalization and ReLU with gener-alized hamming network,2017, In Advances in Neural Information Processing Systems
 The design algorithms of membership functions for afuzzy neuron,0165, Fuzzy Sets and Systems
 Deep Learning,2016, 2016
 A Taxonomy and Library forVisualizing Learned Features in Convolutional Neural Networks,2016, Proceedings of the Workshopon Visualization for Deep Learning at International Conference on Machine Learning (ICML)
 Knowledge matters: Importance of prior information foroptimization,2013, CoRR
 Invited Review on the principles of fuzzy neural networks,1994, Fuzzy Setsand Systems
 Reducing the dimensionality of data with neural net-works,2006, Science
 Harnessing deepneural networks with logic rules,2016, In Proceedings of the 54th Annual Meeting of the Associationfor Computational Linguistics
 Structural epitome: a way to summarizeone’s visual experience,2010, In Advances in Neural Information Processing Systems 23: 24th AnnualConference on Neural Information Processing Systems 2010
 Review article: Applications of neuro fuzzysystems: A brief review and future outline,2014, APPL Soft ComPut
 Learning convolutional feature hierarchies for visual recognition,2010, In J
 Neural Network Implementation of Fuzzy Logic,1992, Fuzzy Sets andSystems
 Visualizing deep convolutional neural networks usingnatural pre-images,2015, CoRR
 Convolutional neural networks analyzed viaconvolutional sparse coding,2016, CoRR
 fXOR fuzzy logic networks,2002, Soft ComPuting
 Learning important features throughpropagating activation differences,2017, CoRR
 Opening the black box of deep neural networks via informa-tion,2017, CoRR
 Deep inside convolutional networks:Visualising image classification models and saliency maps,2013, CoRR
 Understandingneural networks through deep visualization,2015, CoRR
 Fuzzy sets,1965, Information Control
 Wide residual networks,2016, CoRR
