title,year,conference
 A new boosting algorithm for improvedtime-series forecasting with recurrent neural networks,2008, Information Fusion
 Deep learning of representations for UnsUpervised and transfer learning,2012, ICMLWorkshop on Unsupervised and Transfer Learning
 An overview and comparative analysis of recurrent neural networks for short term loadforecasting,2017, arXiv preprint arXiv:1705
 Speech recognition with deep recur-rent neural networks,2013, IEEE International Conference on Acoustics
 Long short-term memory,1997, Neural Computing
 Cross-language knowledge transferusing multilingual deep neural network with shared hidden layers,2013, IEEE International Conferenceon Acoustics
 Large-scale video classification with convolutional neural networks,2014, IEEE conference onComputer Vision and Pattern Recognition
 Imagenet classification with deep convo-lutional neural networks,2012, Advances in Neural Information Processing Systems
 Time-series extreme event forecast-ing with neural networks at Uber,2017, International Conference on Machine Learning
 ICA with reconstruction costfor efficient overcomplete feature learning,2011, Advances in Neural Information Processing Systems
 How transferable are neuralnetworks in NLP applications,2016, arXiv preprint arXiv:1603
 Learning and transferring mid-levelimage representations using convolutional neural networks,2014, IEEE Conference on Computer Visionand Pattern Recognition
 A survey on transfer learning,2010, IEEE Transactions on knowledgeand data engineering
 Transfer learning for sequence taggingwith hierarchical recurrent networks,2017, arXiv preprint arXiv:1703
