title,year,conference
 Deep speech 2: End-to-end speech recognition inenglish and mandarin,2016, In International Conference on Machine Learning
 An empirical study of smoothing techniques for language modeling,1996, In34th annual meeting on Association for Computational Linguistics
 Connectionist temporal classification:labelling unsegmented sequence data with recurrent neural networks,2006, In the 23rd internationalconference on Machine learning
 On using monolingual corpora in neuralmachine translation,2015, arXiv preprint arXiv:1503
 Generalized linear interpolation of language models,2007, In IEEE Workshop on AutomaticSpeech Recognition and Understanding
 On using very large target vocabulary for neuralmachine translation,2014, arXiv preprint arXiv:1412
 Exploring the limits oflanguage modeling,2016, arXiv preprint arXiv:1602
 Convolutional neural networks for sentence classification,2014, In Conference on EmpiricalMethods in Natural Language Processing
 Statistical Machine Translation,2010, Cambridge University Press
 Discriminative training of language models forspeech recognition,2002, In IEEE International Conference on Acoustics
 Learning to rank for information retrieval,2009, Foundations and Trends in Information Retrieval
 Effective approaches to attention-based neural machinetranslation,2015, arXiv preprint arXiv:1508
 Recurrent neural network basedlanguage model,2010, In Interspeech
 Siamese recurrent architectures for learning sentence similarity,2016, InAAAI
 Learning text similarity with siameserecurrent networks,2016, In ACL
 Search results based n-best hypothesis rescoringwith maximum entropy classification,2013, In ASRU
 Discriminative language modeling with condi-tional random fields and the perceptron algorithmjul,2004, In The 42nd Annual Meeting on Associationfor Computational Linguistics 2004
 Discriminative n-gram language modeling,2007, Computer SpeechandLanguage
 Cold fusion: Training seq2seq models together withlanguage models,2017, arXiv preprint arXiv:1708
 Lstm neural networks for language modeling,2012, In In 13thAnnual Conference of the International Speech Communication Association
 Sequence to sequence learning with neural networks,2014, InAdvances in neural information processing systems
 A neural conversational model,2015, arXiv preprint arXiv:1506
 Recurrent neural network regularization,2014, arXiv preprintarXiv:1409
