title,year,conference
 Curriculum learning,2009, InProceedings of the 26th annual international conference on machine learning
 Large margin optimization of ranking measures,2007, InNIPS workshop: Machine learning for Web search
 Linking image and text with 2-way nets,2016, arXiv preprintarXiv:1608
 Learning globally-consistent local dis-tance functions for shape-based image retrieval and classification,2007, In Computer Vision
 Devise:A deep visual-semantic embedding model,2013, In Advances in neural information processing systems
 Deep residual learning for image recog-nition,2013, In IEEE CVPR
 Instance-aware image and sentence matching with selec-tive multimodal lstm,2016, arXiv preprint arXiv:1611
 Deep visual-semantic alignments for generating image descrip-tions,2014, In IEEE CVPR
 Unifying visual-semantic embeddingswith multimodal neural language models,2015, arXiv preprint arXiv:1411
 Direct optimization of ranking measures,2007,	CoRR
 Learning to rank for information retrieval and natural language processing,2014, SynthesisLectures on Human Language Technologies
 Maximum-margin structured learning with deepnetworks for 3d human pose estimation,2015, In Proceedings of the IEEE International Conference onComputer Vision
 ACM Trans,2015, Graph
 Dual attention networks for multimodal rea-soning and matching,2016, arXiv preprint arXiv:1611
 Learning deep representations of fine-grained visual descriptions,2016, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Order-embeddings of images andlanguage,2015, arXiv preprint arXiv:1511
 Learning two-branch neural networks for image-textmatching tasks,2017, arXiv preprint arXiv:1704
 From image descriptions to visualdenotations: New similarity metrics for semantic inference over event descriptions,2014, Associationfor Computational Linguistics (ACL)
 Learning structural svms with latent variables,1169, InProceedings of the 26th annual international conference on machine learning
 Aligning books and movies: Towards story-like visual explanations by watchingmovies and reading books,2015, In ICCV
